"Dim1" "Dim2"
"1001000230.E5" 17.131704744554 -58.9492597584607
"1001000230.D3" 13.6449734088112 -51.260963801777
"1001000230.B1" -5.30127697877029 13.3305904356368
"1001000230.G12" -7.04801074013958 21.4370882650793
"1001000230.F7" -11.3588414001423 31.8266278115223
"1001000230.A3" -8.77758277317754 37.899118002224
"1001000230.E10" 20.9174674059956 7.60761957877276
"1001000230.C7" -10.0438280100041 31.1256513734012
"1001000230.G6" 4.20100826879377 -44.7377338661628
"1001000230.H6" 5.32103506369649 23.6446304902747
"1001000230.H10" 7.3117731388239 42.5953653593503
"1001000230.E7" 10.2501252573592 -51.8162606589384
"1001000230.C11" -8.79701214479808 25.0215842746587
"1001000230.C1" 4.54730198244435 -40.1581148646761
"1001000230.C5" -4.83236211108234 25.027137937919
"1001000230.G11" 8.75864829114544 35.2722603032916
"1001000230.D11" -7.45205870501688 29.1362425870155
"1001000230.B2" -15.7553701554051 20.0330305974902
"1001000230.F1" -18.2688523169037 2.15677525798155
"1001000230.G8" 12.6971845463162 -51.9382697395225
"1001000230.F10" 9.1184009901018 -60.9314363997335
"1001000230.H7" -14.1516527802304 27.074431067174
"1001000230.C12" -2.45123762201115 30.8102767233194
"1001000230.C3" -23.4121818407839 11.9016989739868
"1001000230.A8" -7.93691902073381 27.2857815037178
"1001000230.E3" -11.7623264153629 28.3709831554773
"1001000230.A10" -25.1908486504092 17.0601546665652
"1001000230.F3" -1.87228203090994 30.9134155908502
"1001000230.G1" -12.0934364585722 20.3775435253435
"1001000230.H9" -6.90341709011279 23.557081202339
"1001000230.F12" -2.6187572034367 41.0407030734958
"1001000230.H2" -17.1350412387664 15.6370434621603
"1001000230.D5" -8.70820707876796 30.6267086655755
"1001000231.F8" -26.6142589552006 18.1069895944073
"1001000231.A3" -6.90192733517694 25.245741373391
"1001000231.F1" -15.4518014685194 25.2876601110808
"1001000231.H11" -23.7782572112562 10.4740470393659
"1001000231.G7" -10.4627143656547 20.438157980157
"1001000231.F10" -3.70166678060649 23.3692986096462
"1001000231.A6" -15.2616346135336 28.2148447025216
"1001000231.A11" -10.2913019661886 29.3628086538867
"1001000231.B5" -6.62324612806284 28.508729639365
"1001000231.E7" -9.4601798024837 26.6186863112192
"1001000231.D7" -6.19915438937477 10.2605539721498
"1001000231.F6" 3.09921203217824 -41.6232097029453
"1001000231.H6" -17.5037992576292 14.4636087060388
"1001000231.B11" -17.2702425384452 15.6653506641878
"1001000231.G9" -9.94365232059873 25.3445537433243
"1001000231.B3" 1.86822859507771 22.6077725085301
"1001000231.H3" -12.025938850075 17.3441575336522
"1001000231.H8" -24.8943486286917 18.8902792641643
"1001000231.C4" -15.7522477389531 20.1342408421209
"1001000231.D3" -7.25841682054226 29.8444920395839
"1001000231.B9" -2.16493492571874 29.9350679155664
"1001000231.G12" -26.1276907763509 18.9873797894521
"1001000231.F4" -16.9585179914467 13.2539271399031
"1001000231.G5" -8.43163018146079 29.3657451543055
"1001000231.G8" -8.04817123097298 21.3793242679746
"1001000231.H5" -4.0446329167004 28.8459953337947
"1001000231.C1" 13.8370175796402 6.18417468699734
"1001000231.C2" -5.08629240599167 30.3499083900396
"1001000231.B7" -13.9151779784066 30.6655915918534
"1001000231.D9" -5.84259190299258 26.4991624514112
"1001000231.D10" -17.0777871267026 8.37170951707566
"1001000231.G10" -17.6930060352535 15.5882978849235
"1001000231.A9" -5.32730404128129 23.7529231136268
"1001000231.F12" -19.7108061407173 11.5990223019773
"1001000231.F2" 2.90451915232967 25.4027523723176
"1001000231.C8" 3.96721606259698 36.9938778578135
"1001000231.D12" -11.8025090141815 24.8728373815637
"1001000231.C11" -26.2618187851772 18.0175486454215
"1001000231.A4" -6.90350256048439 23.4386069958139
"1001000231.E6" -29.6689635027575 19.3375867994168
"1001000231.G1" 0.431128803771314 31.9062150551461
"1001000231.E12" -1.40713071210535 29.1088216046977
"1001000231.C6" -3.33725893494514 19.2843177407837
"1001000231.F7" 14.4790203427483 6.15640233131649
"1001000231.B1" -19.2842829546103 4.17693585852879
"1001000231.H7" -9.05521952200387 26.6801777245862
"1001000231.D8" -2.92599048661785 26.8941153777826
"1001000231.A7" -11.7521079154319 30.2044570915719
"1001000231.A2" -15.3654183699952 29.21552875719
"1001000231.B4" -4.33326258128018 27.8459062987559
"1001000231.E1" -11.4433075856084 29.8908386851367
"1001000231.G3" -4.69053726086922 30.5803625344128
"1001000231.E10" -15.2000593095242 15.2503923238551
"1001000231.E8" -10.3778176024086 28.4418453392867
"1001000231.D5" -5.50789216325052 21.9876669535428
"1001000231.H9" -12.3672944895644 21.4905922453905
"1001000231.C5" -0.49132484520676 29.1442436053555
"1001000231.C10" 5.53076595705479 -46.8131846868837
"1001000231.B12" 4.56442812480188 26.7097395421885
"1001000231.D6" -4.70905018291588 32.219283212921
"1001000231.E2" -7.60623780681609 26.972783341942
"1001000231.B2" 40.7949438448963 -49.0911212062329
"1001000231.H10" -25.1862611489031 18.6119169488386
"1001000231.G6" -7.73264435180259 27.2325019151818
"1001000231.A1" -14.1093966104313 31.0224456058645
"1001000231.C3" 40.309223770674 -49.1487210285336
"1001000231.E3" -3.57009909656621 25.3603497152442
"1001000231.H2" -3.86331603807035 34.1426262022718
"1001000231.B10" 39.3612687706558 -48.8678106170101
"1001000231.C9" -18.2787181054383 3.66094826466624
"1001000231.E11" -20.3426976604785 -9.4827603961822
"1001000231.B8" 18.1118603147246 4.26440451539548
"1001000231.G2" -8.17559785352819 34.869778628101
"1001000231.F3" -3.21355033408492 16.2213539456645
"1001000231.A12" -13.356327465148 21.875111602038
"1001000231.G11" -10.5642167861531 28.0376081755859
"1001000231.D4" -5.51027455406247 28.5103874861602
"1001000231.H4" -8.28466990362036 28.2661870554785
"1001000231.A10" -17.5435709027331 12.9162323864887
"1001000231.D11" 6.63930791118779 28.2942590211105
"1001000231.A5" -22.0105392813539 18.9461966137112
"1001000231.E5" -25.9862263290687 18.7278501243378
"1001000231.B6" -0.627734400280916 19.9222295707551
"1001000231.G4" 15.7641718005761 -52.4650967549218
"1001000231.A8" -5.27108150810029 24.6992221354702
"1001000231.F11" 46.8406050258992 -46.5423463828549
"1001000231.D2" 9.69948407813457 2.76375103540692
"1001000231.C7" -9.02128754131582 29.2483286050835
"1001000231.H1" -9.83968603614284 24.1434379259784
"1001000232.E4" -27.1907215460377 -41.062247512821
"1001000232.G3" -70.7715455184859 -4.48225814577423
"1001000232.B3" -46.8285072903684 56.0194090810859
"1001000233.H10" -64.1081889140261 -2.05023133018329
"1001000233.A6" -64.1287313238392 -2.07736580244198
"1001000233.D10" -63.95878995885 -2.01968094262417
"1001000233.C6" -70.4556552099779 -4.52573630576432
"1001000233.C4" -69.6953567931878 -5.34481307816993
"1001000233.G11" -36.2870556014322 52.5584453542583
"1001000234.E10" -42.4309790769816 45.1155625973957
"1001000234.C3" -69.5278520220523 -4.11672607704857
"1001000234.C9" -70.6877943183485 -5.87302170444929
"1001000235.G4" -5.3868018805807 37.5574920293345
"1001000235.C1" -13.8433636487118 2.92225131523767
"1001000235.A9" -5.99870891855219 2.64792680943064
"1001000235.F4" -10.1078401903357 -0.172725591033238
"1001000235.D4" -7.21769381296581 7.05687518827062
"1001000235.A11" -5.51588901904209 28.371659505707
"1001000235.G8" 2.00987620663544 28.0635348324734
"1001000235.G2" -1.85972589388803 14.2491208013542
"1001000235.B3" -8.20534928551232 6.79646149750932
"1001000235.D9" -6.88451322579289 32.0166890919906
"1001000235.C12" -26.340476578397 11.6452149005081
"1001000235.D6" -10.2330532800063 28.0392968187381
"1001000235.F2" 6.27242961553031 24.8412293597066
"1001000235.B8" -24.5118255617288 6.41539753821877
"1001000235.F6" -10.2613154763053 17.2084250957714
"1001000235.A2" -3.54752395715601 -3.41436682116357
"1001000235.B5" -22.1272477492126 6.11152824313572
"1001000235.B10" -3.9658026566685 20.8902850852925
"1001000235.E6" -4.33541899964124 26.2550500904825
"1001000235.F8" 26.6620010978793 42.4563479097785
"1001000235.G11" -19.7058982135663 -1.68929026628498
"1001000235.A5" -11.286867695288 -7.26618444729036
"1001000235.B11" -3.44731368303602 -8.58536913082711
"1001000235.B7" -2.16931582351893 30.8515834521581
"1001000235.F12" -23.9562397300881 2.94063103357177
"1001000235.G6" -23.1867055179786 6.74210240801535
"1001000235.H11" -25.0676787683337 -2.05549840159272
"1001000235.D11" -1.60464435852844 27.4932571895075
"1001000235.E12" -24.6110488850531 0.45825103020007
"1001000235.C8" -15.0324362639668 12.4815307643844
"1001000235.A3" -9.59875689752344 32.0171058380859
"1001000235.H8" -24.1154026475618 5.03519746016445
"1001000235.G12" -28.1685586590185 -0.899771431133732
"1001000235.D1" 2.60917294181877 25.3997354484856
"1001000235.C10" -19.0284287714055 1.66343341092738
"1001000235.B2" -2.6394341856119 -5.7924031604948
"1001000235.D8" -9.12170140908588 13.651442361959
"1001000235.H3" -23.7693646693873 20.5782284161636
"1001000235.B9" 14.1007067857622 28.9445773582391
"1001000235.E8" -10.8174180402683 -7.41031741113441
"1001000235.F10" -28.4067939093782 -1.02608054847127
"1001000235.H1" -24.5523495102414 21.0267791385421
"1001000235.G3" -17.8383366155752 5.40177124495964
"1001000235.A1" -10.8345198277026 36.495470439695
"1001000235.B6" 13.9678685027057 41.3836648909159
"1001000235.F3" -0.170872761689807 30.0531506884191
"1001000235.E10" -25.3304574941775 15.130495977328
"1001000235.C7" -23.1833084196562 -0.736228919983231
"1001000235.A10" -7.53208306085364 13.3852184789004
"1001000235.E11" 19.53571075198 10.8046837084767
"1001000235.G1" -26.2488042449292 10.1959681599681
"1001000235.G7" -4.49762152156933 24.9079256108874
"1001000235.F5" -5.37347529805485 36.440364914278
"1001000235.C9" -23.4583060687858 1.7935348923557
"1001000235.D3" -6.01852780266287 35.6946380109486
"1001000235.F1" -5.21823833845095 -9.93426933216324
"1001000235.C4" -15.6852083469227 -8.86025318010994
"1001000235.A12" -1.18537005713092 35.8898875265296
"1001000235.B12" -17.9673172548057 5.2625662305824
"1001000235.H6" -2.59203152397714 28.9100305741464
"1001000235.H9" -20.6117993273046 3.64235044319767
"1001000235.D5" 18.8748386389616 6.41341549721166
"1001000235.H10" 1.88696010413472 25.7489278768466
"1001000235.H4" -21.5982744762974 6.67754917453503
"1001000235.E1" -25.876384138851 14.0722622202734
"1001000235.D10" -6.88175627039638 31.2871759128216
"1001000235.F7" -15.6044436624802 2.2217472535749
"1001000235.C3" -21.8603314631702 6.0064622184014
"1001000235.G10" 0.548680531229649 32.5169880421551
"1001000235.F11" -0.953043625539171 36.4773794427158
"1001000235.B1" 0.770397506378362 31.2228746912275
"1001000235.C11" -17.4689052369593 6.51417114886177
"1001000235.A6" -8.22702168530565 29.2156364099357
"1001000235.B4" -5.53008993612467 11.3542445113709
"1001000235.E9" -20.7783691835443 2.69973034877985
"1001000235.H2" 0.492814061869927 34.2854069206684
"1001000235.E7" -11.2492282584411 -7.27722681185846
"1001000235.D12" -17.7855173123954 -3.41217471694209
"1001000235.H7" -23.7753641638042 2.58464960817589
"1001000235.F9" -2.03984053206979 11.4907865136608
"1001000235.D7" -11.0598376058423 -3.73403078591185
"1001000235.C5" 0.597943192801635 36.6019639943108
"1001000235.G9" -2.63960346230726 32.7545411283417
"1001000235.A4" 15.5310948606558 3.808352330788
"1001000235.D2" 10.2907763325891 33.0260053616641
"1001000236.E12" -24.572487578773 18.8034423202237
"1001000236.H3" -2.92503313025416 34.4478870236593
"1001000236.B4" -22.8273526511654 -0.90842829845718
"1001000236.H4" -12.1769815418932 -2.99303666138468
"1001000236.C6" -19.9847156287375 -7.91676356593986
"1001000236.A4" -27.6486815006893 6.90953783963174
"1001000236.D5" -7.65675309839122 34.3810098810405
"1001000236.E1" 10.007417597522 15.3700690816283
"1001000236.A9" -2.60865091322741 28.7382054913285
"1001000236.H11" -27.4996713212354 13.3827755335758
"1001000236.D3" 6.27265120920543 30.6747541246942
"1001000236.A2" 3.28896885769059 30.6720843695091
"1001000236.E10" -9.75225050264869 12.356763626324
"1001000236.F4" -6.85612695469043 1.8888412176959
"1001000236.B2" 2.65594214826979 38.3881876623732
"1001000236.D7" -1.41844393004218 25.5748885795242
"1001000236.C1" 10.5436332118593 38.8445616991636
"1001000236.B9" 13.8883916888342 6.84433662767385
"1001000236.H1" 14.8411673673774 26.3372607441176
"1001000236.C8" -17.822107162131 3.22228695997548
"1001000236.F6" -6.49000390103049 6.55868905598168
"1001000236.E3" -4.40797720276977 -5.47394802190657
"1001000236.A7" -3.03646328513475 33.4897716408671
"1001000236.C3" -3.35268910163831 24.5087853884523
"1001000236.C4" 10.4164331032581 14.0971793051314
"1001000236.B1" 10.503419025321 13.5308588159406
"1001000236.G5" -7.35785349564018 12.240158669547
"1001000236.H7" 13.4707160412175 29.7811839105337
"1001000236.A6" -16.6333702141898 22.4789807182362
"1001000236.D10" 19.4042975094165 9.0979536761696
"1001000236.G9" -0.528824947728713 28.7222940715826
"1001000236.E6" -22.141376013154 10.2263530083341
"1001000236.D2" -3.3011573096317 24.2449230638657
"1001000236.A10" -27.2705658415722 11.7927609064036
"1001000236.G11" -1.96708647754926 22.5415816326268
"1001000236.D9" -26.9523140688474 15.6746191219197
"1001000236.F10" -18.6416330124995 7.91928323003202
"1001000236.B6" 21.8586918733319 42.2184934803662
"1001000236.B11" -2.34644505888514 32.4736755428242
"1001000236.G3" -23.985746294361 -1.85372248511159
"1001000236.F2" 13.0769375387897 3.83489315714064
"1001000236.G7" -3.00097313337449 36.3314687038833
"1001000236.E8" 7.77071333666844 33.2244504065344
"1001000236.F9" -24.118690859449 5.25727183420512
"1001000236.C10" 4.71163108607694 28.7427711617941
"1001000236.D12" -22.5888980982911 7.64992473326617
"1001000236.D11" -3.91322474254202 38.6769817063209
"1001000236.F5" -24.99354974004 3.16784503076215
"1001000236.C12" 3.57352122078034 30.0392879365803
"1001000236.B3" 13.0465094760935 30.9822816858605
"1001000236.H5" 16.9654723261708 14.59434735963
"1001000236.A12" -23.4341483438001 4.0508152875043
"1001000236.A3" 9.05935437479454 25.3457833606912
"1001000236.C7" 18.4695212470655 7.87269273505245
"1001000236.B8" 19.7019415656356 7.35994583384234
"1001000236.F3" -27.0085144256264 6.16751674025125
"1001000236.D4" -4.52448465779411 27.9288832558332
"1001000236.E9" -16.112529246677 17.6463451097501
"1001000236.B12" 2.13741831573697 40.3261763645246
"1001000236.A1" -0.858842960308454 25.1958953028088
"1001000236.F7" -4.5164674562644 10.6060947409426
"1001000236.E4" -3.76233817480468 28.8722049979229
"1001000236.C2" -1.4281074500994 30.9891575804047
"1001000236.A8" -12.9643868822124 -12.1060473223494
"1001000236.H2" 1.01008761937262 32.1598126758703
"1001000236.H8" -2.9961327071552 28.0434415762843
"1001000236.D6" -26.8611042073948 20.4051283485085
"1001000236.C9" -6.50495751663867 6.34474160165512
"1001000236.E7" 4.0989982053445 35.3278151423564
"1001000236.F1" -13.7603200680588 -2.97391348984553
"1001000236.G8" -27.9088168421581 12.688058470936
"1001000236.C11" -28.2815246290005 12.8411278996729
"1001000236.C5" -18.7411999804169 1.86792254887092
"1001000236.G4" -11.276126520169 1.40344754350327
"1001000236.B7" -12.6692673720125 15.8575430104119
"1001000236.G12" -23.4518231616885 3.18131776045503
"1001000236.G6" -8.9761551530892 -2.21710165801815
"1001000236.E5" -4.38377049361159 35.4265482784914
"1001000236.G1" -2.39158702272247 36.7501240842101
"1001000236.A11" -26.4972124980198 3.43728737288779
"1001000236.H6" -23.0431508360963 -1.26660228196497
"1001000236.H10" -2.76037782187395 26.3982277635294
"1001000236.D1" 4.91491855155239 28.7374867949984
"1001000236.D8" -4.36522566987408 -6.40030128921437
"1001000236.G10" -23.8090062699283 1.13016950927283
"1001000236.B10" -7.88424738702282 30.9204110431332
"1001000236.G2" -20.4449491460191 6.50432926746824
"1001000236.F11" -11.0101098418625 -1.59311526058961
"1001000236.B5" -22.4697215949412 11.2733743837659
"1001000236.A5" -22.6799325785026 1.75490398071222
"1001000237.E5" -19.3405399169832 12.3637678804986
"1001000237.C4" -22.3452250401221 5.28305976348572
"1001000237.A3" -3.70372417747838 21.7268429916708
"1001000237.E3" 23.5194571338456 9.74544231411473
"1001000237.B11" -25.7570063334171 2.07421984205953
"1001000237.G12" -5.7269622548714 35.6875969742867
"1001000237.D3" -3.48048548500465 26.4874796823502
"1001000237.G2" -18.8765346291723 7.48531061900436
"1001000237.C9" -10.7201743735533 -2.88360043565533
"1001000237.B5" -17.1785061757221 17.0144318262829
"1001000237.A5" -29.1136248371822 11.348123607583
"1001000237.C10" -5.23293701601224 26.8748031989138
"1001000237.A12" -12.6148951370814 -2.33765677824594
"1001000237.B1" -12.8399663108898 0.285730554967772
"1001000237.F3" -27.0879216960351 16.6158715231149
"1001000237.D10" -25.9756525593241 12.4944195953805
"1001000237.H7" -24.8397053147409 17.3574304536038
"1001000237.E1" -23.3303617636941 11.7816021588878
"1001000237.D1" 13.8224046564629 6.70012199526856
"1001000237.B3" -26.6027410184864 8.60980426320642
"1001000237.D5" -27.6020003406809 12.4505081475634
"1001000237.G4" -2.40735525867604 26.3932973637599
"1001000237.G10" -0.253036847399332 30.7946320657561
"1001000237.A10" -24.3103797692231 1.84111509267347
"1001000237.F12" -10.1216705993566 23.0644044314709
"1001000237.A9" 6.64891907835497 25.8231800397059
"1001000237.A7" -16.6297861221118 5.74047304532343
"1001000237.H11" -12.8720838469385 26.399882585523
"1001000237.E10" -16.095114909852 17.180582779097
"1001000237.D12" 1.71125810655979 30.238321970016
"1001000237.H3" -6.93411492548262 31.1304420125761
"1001000237.H1" -9.5371072217912 6.54302886816386
"1001000237.G6" -26.9006858487636 12.900402053799
"1001000237.D7" -3.2815632870812 26.5499185358938
"1001000237.C12" -2.90556509316192 20.7759754943784
"1001000237.F6" -24.6334989281971 11.7951893471727
"1001000237.E8" -25.742649701322 7.55267805694731
"1001000237.C8" -1.25844903090684 21.3166957060386
"1001000237.G11" -26.4742513838042 13.8194164317633
"1001000237.A4" -0.823381109397008 38.7213658567456
"1001000237.F8" -4.31209849686747 23.291800400217
"1001000237.F10" 15.1083951077963 5.47495251594615
"1001000237.F1" -17.9991875417273 5.16744808169552
"1001000237.H5" 13.534503784034 5.12982846582245
"1001000237.E12" -27.2702994011924 5.44144209696489
"1001000237.D9" 3.58379703114142 40.2405228170571
"1001000237.G8" -18.3889343946812 0.832698645151268
"1001000237.C2" -29.134308907624 15.0874747614485
"1001000237.A2" -2.40760181436977 6.18933714048744
"1001000237.E6" -12.3223192937898 -1.38562198905364
"1001000237.E4" -16.6995743377947 2.58845269829268
"1001000237.B10" 6.04075974836438 30.84381872909
"1001000237.H8" 14.1563048341037 35.9662950855863
"1001000237.D4" -8.92900455748708 6.98954439820063
"1001000237.C1" -24.1225478289284 11.6435727562555
"1001000237.F9" 8.08087702000395 32.2969512138999
"1001000237.B8" -18.3732249469083 2.24217098461415
"1001000237.A11" -17.2454300564288 1.39627348276521
"1001000237.D6" -16.5508725852764 21.5501311341241
"1001000237.C3" -20.5159948823801 -0.437755657550762
"1001000237.B12" 19.3239933251564 8.85173521984756
"1001000237.E2" -9.19454867383767 -10.2555484972733
"1001000237.D2" -7.3708365917975 12.2229262415469
"1001000237.B6" -13.0221739509246 13.8242475608966
"1001000237.G3" -25.4684583370555 5.38985739836951
"1001000237.C6" -3.73068436368041 30.6378333099442
"1001000237.A6" -5.6339883262671 7.1489625952823
"1001000237.F4" 19.5475706590332 9.39134934503853
"1001000237.G5" -23.0947822853974 5.6808602815213
"1001000237.D8" -22.3062549825767 6.61470279103575
"1001000237.C5" -19.8251281837682 2.54036041947622
"1001000237.F5" -23.9474667367299 8.64103217463481
"1001000237.B4" -22.4534755820944 3.62576294598857
"1001000237.G9" 17.8750893767895 4.52913874918853
"1001000237.F7" 5.17996440838106 28.3161507369514
"1001000237.F11" -26.8752425907979 10.4903183950901
"1001000237.B2" 9.89340661006342 30.6044179726486
"1001000237.G7" -5.80702680880175 8.31333962601384
"1001000237.H9" -8.25733909925605 10.8048262743478
"1001000237.H4" -9.23962743345536 6.85286764558436
"1001000237.C11" 4.39274974676004 30.8339112851695
"1001000237.D11" -4.88739256882845 38.0780897669193
"1001000237.A8" -7.34219901803291 30.0039056121842
"1001000237.C7" 5.06902132746883 33.3387292946387
"1001000237.H6" 1.00707902897601 29.930187881158
"1001000237.B7" -1.85140115555886 26.7425226728148
"1001000237.A1" -16.7981633424341 4.17329947882217
"1001000237.E7" -0.945857908972609 32.4457392744216
"1001000237.F2" -22.6668714217579 4.62962744280782
"1001000237.E11" 7.32447192252495 33.2548360749341
"1001000237.H10" 0.844066329540651 34.7638049567445
"1001000237.E9" -27.2768803261139 13.9562195141584
"1001000238.F12" 10.8991973303696 13.2774386982492
"1001000238.F3" 23.3575272725242 30.175463766052
"1001000238.A4" 7.16861081679398 9.26772884041085
"1001000238.F8" 32.5475644276414 41.1660214994118
"1001000238.G6" 26.7151880307326 28.2561097734423
"1001000238.B11" 41.0427183376684 42.4675617106568
"1001000238.E7" 31.5304015279637 30.8283709973402
"1001000238.D5" 40.8793282237222 -48.4494565067965
"1001000238.B6" 19.0240989381357 24.1972689159963
"1001000238.E9" 33.9978199820066 27.2955529135007
"1001000238.F10" 32.0673592092249 37.3575332590897
"1001000238.F5" 25.0829625768499 27.5780882830741
"1001000238.G9" 39.060072015279 22.3835518553077
"1001000238.A6" 27.7502652680069 34.2837154506681
"1001000238.H8" 22.5448359485113 30.1230313414863
"1001000238.D7" 17.0677669849221 14.9774921640172
"1001000238.A3" 35.3959618915202 42.5344977289837
"1001000238.F7" 25.5749750482919 13.0324706273391
"1001000238.E1" 5.15002785835765 1.41821319599418
"1001000238.H10" 31.4294707552621 37.6604279146169
"1001000238.B9" 31.3502369098063 44.3240072330862
"1001000238.D9" 41.9873116722474 24.2229089617888
"1001000238.E10" 30.0987054568567 22.4145088482913
"1001000238.A5" 5.9581109431077 6.56320457394496
"1001000238.C3" 23.3070210174567 23.3749813645629
"1001000238.F9" 31.0408694282209 32.1462323718766
"1001000238.A11" 35.4316891633774 19.0316063661698
"1001000238.C8" 33.8790914373636 35.8712017098165
"1001000238.C10" 34.0699360332962 46.2987537092717
"1001000238.G5" 35.3389549473451 29.0975708384425
"1001000238.C6" 41.3159417616495 26.8648837783281
"1001000238.B4" 1.62939905421643 1.90112312512812
"1001000238.C12" -0.637329527922149 14.4022334602069
"1001000238.E3" 28.3782223455242 32.4548782784761
"1001000238.B10" 24.2289030739903 6.29566981698258
"1001000238.D2" 0.891306010470387 11.70197301234
"1001000238.B2" 42.2127255153044 28.8174235742368
"1001000238.E5" 31.0705275994026 33.8579434645872
"1001000238.E6" 31.289494116523 31.7282934489971
"1001000238.B5" 37.1010423392245 29.6954032685023
"1001000238.B12" 21.501118999881 8.67030476372886
"1001000238.H1" 24.9277242789124 29.9789932531349
"1001000238.C11" 36.2994169013436 17.0173600031248
"1001000238.G11" 20.9562299295799 27.463746162024
"1001000238.G10" 25.9743140047975 29.294249988177
"1001000238.H7" 38.6729120216673 29.5922040720147
"1001000238.G7" 34.7871340288698 25.7622676478673
"1001000238.F2" 23.2986578864055 23.9110693535129
"1001000238.H11" 14.0118054519146 24.9028571294336
"1001000238.D4" 36.2419459500354 28.395050822496
"1001000238.B7" 1.59386193330991 11.092084904095
"1001000238.G3" 8.03977618992051 3.96401880983483
"1001000238.F11" 23.6356583113251 31.8266219659131
"1001000238.A7" 37.8989488669293 29.4256682123026
"1001000238.H9" 42.6839782477939 29.7460834954188
"1001000238.F4" 26.2313210519166 8.5101273135646
"1001000238.D6" 35.2935068282004 36.051976903143
"1001000238.C5" 24.2070353674588 27.247129089107
"1001000238.B8" 31.4633381975833 40.8296209646548
"1001000238.D12" 0.897976330182809 -3.9744040505344
"1001000238.D10" 4.79944026751056 1.16543744335388
"1001000238.A9" 22.4808525892529 28.0210249687928
"1001000238.H2" 5.96794520310885 6.51228996404746
"1001000238.F6" 40.6092803979998 39.5843422649105
"1001000238.G8" 26.521912566719 32.0539880083375
"1001000238.G12" 32.5357290208062 34.376592310002
"1001000238.G4" 22.3299747100986 29.3565406401097
"1001000238.D8" 31.6985945094506 35.0586179817299
"1001000238.E4" 34.3677252892389 41.2352262660277
"1001000238.B3" 8.09287772484312 2.78047011875518
"1001000238.A12" 4.29138097715264 -0.287985545142523
"1001000238.A2" 9.95199938493653 23.5570908064726
"1001000238.E2" 34.9174726148672 37.8009751085636
"1001000238.C7" 35.3458896164601 28.8461774174086
"1001000239.E6" 44.7257211642759 26.4036685206921
"1001000239.B5" 41.1189856245443 21.9968874724014
"1001000239.A4" 35.1995993344899 44.461352459531
"1001000239.G5" 35.588148802694 31.2938177472236
"1001000239.C9" 27.95218502269 9.35526024508571
"1001000239.F8" 4.33293986999666 12.9145144772347
"1001000239.F1" 0.958472769262919 -1.39540301455973
"1001000239.D9" 3.91941902443365 14.6756419535525
"1001000239.B7" 4.37566313187015 25.052948361733
"1001000239.G8" 5.5908706094156 12.3917658730077
"1001000239.B9" 27.100966011195 43.5697631844406
"1001000239.D12" 27.1099435798622 14.4629125047523
"1001000239.G7" 4.67510849586109 1.19578320545682
"1001000239.F10" 19.1059206675233 26.8588785791373
"1001000239.E10" 31.0694720931882 34.1547773473269
"1001000239.H10" 23.826339155356 11.3044462557724
"1001000239.D2" 35.8958624953017 35.0079384870555
"1001000239.E9" 27.2567498042927 27.9342944179968
"1001000239.B10" 31.9519958912153 31.350274959216
"1001000239.C4" 16.574649157745 29.1713449002083
"1001000239.E2" 27.9608486013132 29.7824557072596
"1001000239.F6" 4.32062795571873 -1.91955384758875
"1001000239.A7" 22.6296931193745 19.9984526140539
"1001000239.H9" 16.6169702008534 29.1406826962934
"1001000239.G1" 38.2509181683544 19.7615172128921
"1001000239.G11" 22.3414653573683 27.9468743198462
"1001000239.C11" 28.7676075016982 22.8244191433117
"1001000239.D11" 28.0375856781028 27.0414043826378
"1001000239.B2" 4.34378682274637 12.2247159890216
"1001000239.F12" 1.13525978847219 15.0322303570082
"1001000239.A2" 5.50912575275946 11.527654855522
"1001000239.C2" 46.8800744573257 -48.0098639345325
"1001000239.D6" 25.9420057797757 11.325879521052
"1001000239.B4" 12.7134664973816 3.70588063140751
"1001000239.A9" 4.37051583222673 0.18205555777873
"1001000239.H2" 36.6328474555194 23.664160453152
"1001000239.F4" 25.431655589135 34.21965527929
"1001000239.H5" 0.757002097404864 12.153622007309
"1001000239.E4" 20.3475161494 22.4621207424535
"1001000239.G3" 43.0459884107639 21.2729299693434
"1001000239.A11" 2.63640263864329 18.5799857157528
"1001000239.C1" 45.3119708367214 27.1336826258139
"1001000239.H7" 22.2604503832457 10.4731425199113
"1001000239.F2" 37.2995093502397 33.5414994210439
"1001000239.F9" 4.33051601324976 13.0166750234599
"1001000239.E12" 41.3616821205361 26.9574827574738
"1001000239.B6" 6.13874882951291 15.5520816739935
"1001000239.D1" 29.3919590308182 19.8803380520948
"1001000239.A3" 8.14338221954049 3.29131265142065
"1001000239.C3" 32.0319380279639 36.3451807125948
"1001000239.G9" 29.6839938467814 27.1213600915576
"1001000239.G6" -6.61694388201186 11.4750640608372
"1001000239.C6" 32.1453190525516 42.2652439193141
"1001000239.D8" 29.875468827107 33.0325825296089
"1001000239.E7" 33.5116928755764 37.3469954576535
"1001000239.D3" 30.8039298295989 39.155646195671
"1001000239.A5" 24.3676478015795 25.358122522187
"1001000239.B8" 40.8686129065262 24.2025866306853
"1001000239.B1" 37.319816804482 31.1648383042603
"1001000239.H8" 31.3028947743452 34.8473412001122
"1001000239.F7" 28.451886052352 24.309161713317
"1001000239.D5" 2.2340258569536 -2.56912750841385
"1001000239.A10" 25.9777186983024 31.7481552122046
"1001000239.C10" 30.3816015910874 38.53874228169
